-6.708008    0.014771    6.708024
-3969.522705    7803.701660    8755.276367
-6560.041992    -9481.772461    11529.880859
-22577.562500    -26641.439453    34921.519531
-20504.332031    20761.240234    29179.732422
-10883.938477    27932.958984    29978.496094
-7674.574707    -17274.408203    18902.494141
10215.827148    7478.451172    12660.583008
-13677.300781    28210.626953    31351.363281
2061.839600    16356.373047    16485.816406
-8182.778809    12682.435547    15093.112305
14030.430664    5600.035156    15106.733398
2943.349121    6188.242188    6852.564941
-40731.894531    4971.272949    41034.140625
-4153.940918    -23929.105469    24286.978516
-10969.044922    12950.848633    16971.871094
-24993.037109    16543.962891    29972.564453
191.815811    -9550.567383    9552.493164
-20245.669922    21842.191406    29782.015625
-15513.849609    1669.716553    15603.444336
-7296.167969    -7360.121094    10363.660156
-25866.050781    10123.696289    27776.642578
2959.783936    671.079651    3034.908447
-5564.643066    8307.733398    9999.183594
-6154.202148    -4304.183105    7510.006348
-26244.259766    517.614563    26249.363281
3978.846680    13031.528320    13625.416016
-16222.128906    -13969.936523    21408.330078
-21087.230469    -3874.184326    21440.164062
-3519.697021    21729.882812    22013.087891
-125765.429688    -50467.171875    135513.390625
-33763.710938    2071.283203    33827.183594
-25776.363281    32838.238281    41746.507812
-34168.093750    36555.433594    50037.570312
-17850.718750    -65309.117188    67704.718750
35691.148438    -41509.539062    54743.949219
-35637.812500    -74995.914062    83032.765625
-8127.104492    -54619.183594    55220.511719
-93951.195312    1485.295654    93962.929688
-73964.812500    45010.066406    86583.484375
-35080.289062    -41746.562500    54528.910156
-41120.445312    -46952.371094    62413.269531
11543.996094    -18283.609375    21623.001953
-107189.578125    36194.164062    113135.421875
-42047.714844    -86607.851562    96275.289062
-17608.746094    47022.179688    50211.085938
-19746.085938    -37432.445312    42321.339844
3510.874756    -1875.934692    3980.624756
316.401489    32441.283203    32442.826172
-42635.316406    32219.287109    53440.175781
16024.364258    17848.689453    23986.578125
-20952.746094    -28846.498047    35653.023438
34037.320312    15890.750000    37564.011719
9322.196289    25370.167969    27028.666016
-37724.574219    47318.410156    60515.914062
-202827.734375    82328.789062    218899.781250
268729.687500    20505.753906    269510.906250
198362.515625    -15659.639648    198979.671875
-131757.656250    106301.992188    169293.218750
-94944.375000    233969.906250    252500.203125
-291887.656250    186001.109375    346113.875000
-155795.609375    -17152.166016    156736.937500
-51102.382812    -117817.476562    128422.781250
-360970.906250    359919.343750    509746.906250
695939.750000    -288995.437500    753558.562500
69610.671875    -190451.156250    202773.984375
66330.859375    -261780.281250    270053.125000
-713532.812500    24637.242188    713958.000000
-291132.875000    -1290552.500000    1322983.000000
2371131.750000    486891.750000    2420605.250000
1867577.375000    -2075574.000000    2792105.500000
-1215293.750000    1064011.250000    1615258.125000
-939639.437500    -73025.828125    942472.875000
-366747.312500    -227167.296875    431403.031250
-704954.875000    -650265.062500    959065.187500
-363550.093750    345873.968750    501794.250000
452979.593750    287128.968750    536314.812500
-331723.937500    464829.281250    571057.812500
-460178.500000    -332645.625000    567818.062500
-1231223.375000    453507.656250    1312090.000000
891255.562500    -280161.093750    934251.937500
751916.812500    1307502.625000    1508291.125000
41600.605469    571994.750000    573505.562500
-1069314.500000    -113654.835938    1075337.500000
-555333.062500    520527.656250    761146.437500
-973576.937500    979207.500000    1380832.875000
-1266337.875000    1197086.625000    1742592.250000
-486185.437500    -2373282.750000    2422570.500000
-2095231.375000    394630.218750    2132071.250000
-433505.250000    -1549859.750000    1609345.250000
833724.500000    600688.000000    1027581.000000
2427363.000000    -481528.250000    2474663.750000
-57538.648438    -309807.937500    315105.781250
464563.406250    -484425.281250    671183.250000
-660026.625000    -689081.750000    954184.937500
-26410.144531    -123254.015625    126051.765625
-267406.593750    42647.476562    270786.062500
735884.437500    305592.906250    796814.187500
506828.062500    380338.250000    633665.437500
1084515.875000    -97461.960938    1088886.375000
89641.757812    609263.875000    615823.125000
5869.407227    780408.125000    780430.250000
321114.062500    635454.812500    711981.062500
-268351.437500    -160157.843750    312510.843750
-13770.025391    250026.796875    250405.687500
-431971.687500    523299.625000    678558.812500
646088.625000    196401.593750    675280.750000
-169829.875000    -728157.937500    747700.562500
-578435.875000    -4172.520020    578450.937500
578650.562500    -14427.568359    578830.375000
-563160.812500    -253193.953125    617460.375000
13188.130859    422231.843750    422437.750000
-348481.906250    -195455.171875    399552.718750
57549.656250    142814.875000    153974.187500
67157.734375    -283675.687500    291516.812500
-140642.765625    55956.929688    151365.671875
-287479.343750    97456.062500    303549.093750
340165.312500    198257.875000    393724.031250
92796.945312    -246977.156250    263835.156250
-59088.765625    -32683.087891    67525.296875
-246847.625000    -313340.187500    398893.250000
-151288.062500    205298.593750    255020.765625
-21511.251953    -185336.031250    186580.218750
91724.750000    151285.687500    176920.281250
-30883.923828    230082.453125    232145.968750
259722.781250    -38252.328125    262524.593750
-60731.691406    142842.328125    155216.843750
-73847.945312    582914.687500    587573.875000
-37227.726562    208249.203125    211550.546875
185083.078125    38249.257812    188994.046875
157133.796875    -305686.031250    343707.687500
-134510.859375    -192401.421875    234758.343750
-51699.031250    -136024.390625    145517.781250
-169961.062500    323091.593750    365068.406250
91720.804688    -52070.945312    105470.796875
213437.843750    206185.500000    296762.843750
1660.303711    47634.742188    47663.667969
17993.949219    -21970.529297    28398.705078
-97777.062500    -83274.906250    128433.109375
188885.250000    107123.273438    217147.484375
