-16.364258    -0.002686    16.364258
11472.896484    -8096.460938    14042.081055
-598.018555    -7339.242676    7363.566406
11133.767578    -9807.896484    14837.641602
-9996.803711    -15827.207031    18719.951172
-9337.916016    -8804.695312    12834.302734
25154.861328    26727.398438    36703.144531
-9640.375977    4720.125977    10733.892578
-4812.237305    7767.961426    9137.770508
-2397.063232    11030.160156    11287.619141
8641.232422    3730.941406    9412.269531
-1325.653687    1735.639404    2183.987549
9154.291016    -1847.030396    9338.766602
4891.194336    6760.580078    8344.413086
5315.472656    5411.762207    7585.605957
19043.626953    -8836.087891    20993.716797
13873.018555    -2134.402588    14036.250000
7436.104980    8333.681641    11168.970703
5254.250000    -2258.297363    5719.007812
10491.406250    -2843.953857    10870.036133
3369.220459    -220.124313    3376.403809
15077.209961    4109.556152    15627.242188
14906.923828    -1443.967285    14976.696289
1891.661987    10921.591797    11084.203125
21106.023438    -4342.086426    21548.039062
3689.833740    -6904.600586    7828.689453
19670.625000    -725.980042    19684.017578
31582.246094    -19299.554688    37012.308594
45423.031250    -10681.457031    46662.031250
4860.796875    10249.387695    11343.601562
12117.609375    -31386.072266    33644.046875
-66875.406250    8507.503906    67414.375000
-2465.753418    17186.355469    17362.337891
19064.216797    43462.710938    47460.000000
-3617.145020    -35842.375000    36024.429688
11693.478516    15.991882    11693.489258
-40749.546875    19372.519531    45120.062500
-16747.708984    -50757.765625    53449.382812
3523.436768    -16861.748047    17225.943359
-14024.630859    57485.765625    59171.812500
-29746.765625    -26648.039062    39937.300781
87709.843750    -50872.492188    101395.398438
33624.375000    8807.887695    34758.847656
39204.691406    22420.625000    45162.953125
26797.929688    11759.080078    29264.398438
27161.396484    -24811.505859    36787.933594
-18885.605469    -34905.410156    39686.949219
-31606.226562    -10923.698242    33440.703125
-38034.500000    -28539.935547    47551.562500
-8100.327148    -35255.289062    36173.894531
10754.480469    -3547.668457    11324.522461
21104.404297    -28662.794922    35594.265625
-12466.287109    -52426.394531    53888.171875
-3251.778809    -1966.702271    3800.260986
4680.968262    -3560.424805    5881.164062
9939.243164    12103.379883    15661.428711
8807.650391    -26104.814453    27550.609375
14946.987305    3042.607910    15253.520508
-14783.808594    -24399.349609    28528.744141
-48355.210938    -9491.017578    49277.843750
-55036.093750    -14926.839844    57024.398438
126146.921875    30743.966797    129839.281250
42553.617188    -83061.015625    93327.078125
-140814.406250    26730.187500    143328.984375
1096.097534    9070.643555    9136.629883
91154.000000    175337.125000    197616.203125
-381176.843750    -262625.375000    462890.781250
-423291.281250    41618.976562    425332.375000
259654.593750    -418930.062500    492872.093750
268694.375000    -952796.875000    989958.875000
-504620.312500    -782731.875000    931295.250000
520054.937500    458453.000000    693279.375000
-1504796.125000    -941566.375000    1775094.000000
46275.523438    732604.875000    734064.937500
-391370.531250    41626.851562    393578.031250
88098.992188    -276723.156250    290408.562500
-81445.234375    -69268.382812    106917.882812
1240698.750000    207549.906250    1257938.875000
-404727.062500    -25925.394531    405556.531250
348981.812500    -254227.703125    431763.875000
846481.437500    -559360.750000    1014601.062500
-389929.937500    -208060.953125    441966.875000
-311306.875000    1664941.625000    1693795.375000
-708235.250000    1580063.000000    1731530.000000
495273.687500    1106660.625000    1212433.000000
1791296.500000    1718241.500000    2482155.750000
-1125874.250000    -2132311.500000    2411295.500000
-511333.843750    -129825.406250    527557.500000
-339530.218750    1046071.562500    1099793.875000
308064.781250    36869.156250    310263.187500
959400.375000    -95951.859375    964186.625000
-918404.687500    -534625.750000    1062681.500000
-1405604.875000    -540682.812500    1506009.000000
244458.750000    1031886.375000    1060447.750000
-324161.906250    -343044.312500    471974.937500
-1079556.625000    285898.906250    1116772.500000
-1159031.250000    527671.062500    1273495.250000
-773466.562500    1115670.750000    1357560.875000
244210.750000    -28346.039062    245850.328125
407582.625000    316402.062500    515978.562500
725167.187500    -786176.062500    1069551.375000
-372823.500000    304173.187500    481163.906250
225919.234375    445342.500000    499369.031250
-511174.156250    -75956.281250    516786.593750
1243429.000000    770069.375000    1462573.875000
485005.687500    1165282.625000    1262186.250000
129016.734375    -424469.843750    443643.968750
340780.687500    379434.937500    510002.312500
-357216.437500    -397967.437500    534772.562500
-297470.468750    -54691.207031    302456.281250
233019.281250    -419307.093750    479704.531250
-145605.109375    45945.230469    152682.062500
426386.937500    17413.691406    426742.375000
415577.250000    220037.593750    470235.031250
-499734.562500    -277936.031250    571824.312500
-216351.781250    88820.476562    233874.265625
-310867.093750    50283.593750    314907.593750
-116483.109375    -140794.546875    182733.187500
242856.125000    389221.562500    458772.843750
-543828.687500    -122244.367188    557398.687500
101902.039062    456928.437500    468153.406250
-375259.781250    -241163.062500    446071.218750
-91687.562500    -285452.156250    299815.843750
-535750.812500    -633062.812500    829335.562500
264085.156250    122048.148438    290923.906250
36203.011719    -481448.093750    482807.343750
364825.093750    -476377.375000    600027.312500
3995.827393    -427625.468750    427644.156250
173710.015625    -499863.312500    529186.625000
607104.687500    -601891.937500    854897.625000
486201.406250    -137937.765625    505389.593750
-70921.835938    -539651.000000    544291.375000
-203872.125000    112757.000000    232976.359375
72555.820312    -223424.375000    234910.187500
-487249.375000    -83363.343750    494329.250000
-80428.421875    198273.093750    213964.843750
364134.250000    94774.804688    376265.875000
-73195.046875    -122650.828125    142831.156250
-80859.250000    86256.125000    118230.015625
-162421.890625    82838.945312    182327.078125
290518.281250    -23882.855469    291498.312500
280623.468750    85551.945312    293374.625000
63762.613281    39359.203125    74932.085938
-51364.402344    -171566.750000    179090.625000
71585.328125    -115082.757812    135530.437500
-52341.347656    52786.101562    74337.000000
-361389.562500    248759.703125    438729.750000
273244.281250    -178610.859375    326441.843750
215032.250000    139258.359375    256186.953125
-384148.562500    -101293.109375    397278.750000
98558.750000    209460.734375    231490.015625
43345.308594    -124834.859375    132145.968750
-66724.601562    76712.195312    101670.710938
-146977.375000    -174267.562500    227972.656250
138455.656250    20073.066406    139903.171875
-436821.375000    -41482.929688    438786.656250
-94897.398438    -9860.951172    95408.351562
-209369.359375    -47763.742188    214748.453125
33835.890625    -91509.929688    97565.031250
220799.843750    74981.031250    233183.890625
328374.000000    148602.640625    360433.375000
66785.726562    21742.585938    70235.835938
37752.062500    305066.750000    307393.781250
236367.390625    100311.101562    256772.000000
56505.273438    129870.484375    141630.468750
167301.890625    -181110.875000    246558.453125
-211956.390625    179111.156250    277500.125000
129661.695312    62324.640625    143862.828125
23900.550781    -36835.003906    43909.609375
22778.058594    26571.734375    34998.527344
-86502.289062    -47513.332031    98692.265625
-43629.507812    -28682.898438    52213.433594
129073.882812    287444.187500    315094.000000
-73224.039062    -41342.351562    84088.937500
-137102.296875    25462.833984    139446.750000
11709.676758    116631.820312    117218.164062
-152818.984375    -97178.195312    181100.093750
108684.734375    -63574.804688    125913.171875
114829.226562    83425.953125    141935.328125
23142.517578    -133466.000000    135457.546875
35986.625000    -131232.140625    136076.859375
-79904.015625    -43985.230469    91210.484375
-50102.925781    147587.093750    155859.718750
226220.203125    -19448.642578    227054.687500
45632.582031    -12312.610352    47264.500000
-2078.204346    -64743.296875    64776.644531
-157438.046875    76720.820312    175136.578125
-102041.148438    135832.171875    169890.484375
89773.937500    41107.417969    98737.929688
54625.160156    -82415.289062    98874.609375
