-156771.265625    1404726.875000
-568219.500000    1210719.250000
-35619.546875    1716855.000000
-1299701.125000    1521705.375000
-346289.750000    646311.000000
-613017.437500    1330744.125000
-804816.062500    1118612.375000
-550500.500000    1321619.625000
-928276.062500    1153886.000000
-894956.062500    901186.812500
-764433.187500    657053.625000
-342794.968750    1300621.125000
-1056374.500000    971251.437500
-819806.187500    1118877.375000
-1099619.000000    1063506.375000
-935275.187500    959016.937500
-917002.937500    995402.812500
-947094.875000    507921.562500
-846524.250000    918285.750000
-788719.437500    633649.125000
-867495.062500    1464994.625000
-814527.187500    1023194.125000
-1172067.250000    1434901.000000
-1538359.500000    1505800.125000
-1661903.625000    564582.312500
-1642077.625000    1267228.375000
-1571229.750000    635695.625000
-1813626.000000    1369600.875000
-2484544.000000    243428.515625
-1816817.125000    42655.777344
-1579268.000000    360994.687500
-1935883.750000    451931.000000
-2269909.250000    -25770.302734
-1970856.125000    -579043.500000
-1661090.875000    -885848.875000
-629300.375000    -113370.445312
-1588078.625000    119527.421875
-1680900.375000    -508484.187500
-1202308.000000    -632489.312500
-1023908.375000    -167190.015625
-829230.000000    -137231.390625
-1306479.125000    -141406.968750
-1606258.125000    2774.340820
-1140087.375000    -972557.562500
-673861.312500    393527.093750
-1491620.375000    -54306.855469
-1408473.875000    -23623.535156
-1917563.000000    -600508.125000
-1316619.750000    -943543.187500
-967662.000000    -888958.500000
-660181.312500    -102547.835938
-1762817.500000    -748087.937500
-471021.750000    -921907.812500
-806868.625000    -287526.562500
-866632.937500    -459121.156250
-576401.062500    -695753.750000
-848341.312500    -266433.156250
-634286.562500    -142166.500000
-1300203.625000    -197176.750000
-608990.437500    -375057.625000
-918562.687500    -398696.937500
-300270.031250    -228006.046875
-1193694.125000    107123.703125
-1269387.125000    92858.929688
-1634661.125000    -678950.125000
-423001.812500    -919175.562500
-729627.937500    -46663.062500
-1211077.625000    -274213.031250
-678864.250000    -637242.687500
-710375.625000    94610.578125
-1013570.250000    -342509.093750
-746969.812500    160084.093750
-1397974.750000    -505779.093750
-775295.312500    -276881.156250
-682317.500000    -527162.062500
-590054.750000    882865.062500
-1622005.625000    344007.906250
-1721093.000000    -91051.992188
-1258360.000000    -235981.359375
-1052462.250000    -178246.984375
-1500210.375000    625771.562500
-2046489.375000    -17119.837891
-2037306.875000    291.147980
-2314746.750000    -488791.656250
-1727723.125000    -645157.875000
-1987352.125000    -377459.062500
-2115182.250000    -820419.000000
-1834924.125000    -966624.000000
-1772055.875000    -183549.937500
-2113878.250000    -1017470.937500
-1968287.625000    -543783.812500
-2408115.250000    -909488.562500
-2600351.000000    -938226.062500
-2051511.250000    -1453003.750000
-2128640.250000    -1071435.250000
-2494699.000000    -1373495.000000
-2746215.250000    -1695401.625000
-2265623.000000    -2212647.750000
-1870617.500000    -2252215.000000
-1282949.375000    -2012401.125000
-1919484.500000    -1223087.125000
-1925283.250000    -1950831.000000
-2729415.000000    -1871099.375000
-1525267.500000    -2503856.000000
-2015755.250000    -1835099.125000
-2337647.750000    -2250951.000000
-2565010.500000    -3006002.250000
-1590199.000000    -3099977.500000
-1411296.875000    -3035137.750000
-1345920.625000    -2925927.750000
-1497660.375000    -3142309.000000
-1378270.375000    -2968976.500000
-1322361.375000    -3311647.250000
-728723.562500    -3443356.500000
-444909.250000    -3171621.000000
-806210.375000    -2805954.750000
-704194.687500    -3270165.750000
-362219.468750    -2862014.000000
-347476.218750    -2945327.500000
-1227589.875000    -2596128.000000
-736875.562500    -3478857.000000
-834192.687500    -3391001.500000
-235065.140625    -3500569.250000
-137560.968750    -3394328.250000
-138120.656250    -3248335.750000
-145358.406250    -3522398.750000
-89220.679688    -3371161.000000
297230.593750    -3446764.250000
300267.687500    -3414354.750000
494827.562500    -3388360.500000
639195.750000    -2847018.750000
51685.257812    -3042824.000000
381040.125000    -3022999.250000
288783.312500    -3436881.250000
695639.500000    -3023823.250000
523917.156250    -2757501.250000
-248938.234375    -2482452.750000
-93886.625000    -3766445.500000
-207577.625000    -3810021.500000
1007874.750000    -4165494.500000
547802.250000    -3202168.000000
757191.562500    -4012324.750000
559715.312500    -3679960.500000
1340767.250000    -3934687.250000
1140563.250000    -3767906.500000
1305411.250000    -3782703.250000
880764.250000    -3552450.000000
1298851.375000    -4302314.000000
1685929.000000    -3987840.500000
1648817.875000    -3856426.250000
1962151.750000    -3932867.750000
1378293.625000    -3573366.250000
1931005.750000    -4996777.500000
2857137.250000    -4146996.750000
3074513.500000    -3943113.750000
2948396.250000    -3200271.250000
2287838.000000    -3423885.250000
2551082.000000    -3874957.000000
3582615.000000    -4256638.000000
3444357.500000    -2674528.000000
3215330.000000    -3434517.000000
3433288.250000    -2703261.750000
3079185.500000    -3093228.750000
3299103.000000    -3492306.000000
3999867.000000    -2733411.500000
3572897.250000    -2481433.250000
3264161.500000    -2150018.000000
3133551.500000    -2732041.750000
3221918.500000    -2895828.500000
3696049.750000    -3680755.250000
4497428.500000    -2262901.250000
3649053.000000    -2476457.750000
4155200.000000    -2279699.000000
3567980.250000    -2757229.750000
4985344.000000    -2618657.000000
4605671.500000    -2262676.500000
4773621.000000    -1231041.875000
3706361.500000    -1374923.500000
4009463.500000    -1843111.125000
4291574.500000    -1968911.375000
4403510.500000    -1891478.125000
4634928.500000    -1558828.000000
3837423.750000    -1463764.500000
4880291.000000    -1772981.750000
4288543.000000    -1147747.625000
4376623.000000    -1904140.375000
4532838.000000    -1734087.375000
5638206.500000    -1924204.500000
4673746.000000    -601226.750000
4801517.000000    -1649599.750000
5211334.500000    -1332552.250000
5938320.500000    -1310183.750000
5881200.500000    -679864.062500
5622320.500000    -116491.023438
5415620.500000    -657173.562500
5457936.000000    68553.937500
5840340.000000    -497444.687500
5991533.000000    856834.062500
5365403.000000    243749.156250
5466596.000000    331942.625000
5830885.500000    344944.000000
5749074.500000    1068577.000000
4978567.000000    975718.125000
5425314.000000    876035.937500
5596031.000000    564732.062500
5991483.000000    1359717.625000
5455952.500000    1391317.625000
4963581.500000    1391093.625000
5835526.000000    693526.937500
5927768.000000    1610365.625000
6092390.000000    2193813.750000
5566043.500000    2129078.500000
5482195.500000    2429376.250000
5471018.500000    1495369.625000
6326029.500000    2384455.250000
6083805.000000    2847088.000000
5583700.500000    3637470.750000
5543320.500000    3156823.500000
5435562.000000    3539435.250000
5402950.500000    3465508.000000
5556808.500000    3772850.250000
5354102.000000    4481570.500000
4547231.000000    4691032.000000
4335628.500000    3977207.500000
5120087.500000    4018272.000000
5053925.500000    5031008.000000
3780234.250000    5255933.500000
4134678.000000    4820361.500000
3629961.500000    4991866.500000
4196178.000000    4978889.000000
3576667.500000    5464572.500000
3576070.500000    5771376.000000
2346125.500000    5567764.000000
2594252.000000    5108835.000000
2403960.000000    4967359.500000
2804185.500000    5191753.500000
2311867.750000    5287123.000000
1902130.625000    5111585.000000
2063082.625000    4230602.500000
2841915.000000    5074463.500000
2230103.500000    5157661.500000
1880970.250000    5408277.500000
2148533.000000    4727779.500000
1947298.875000    5149786.500000
2390076.250000    5222862.500000
1981578.875000    5938399.000000
1595621.375000    5566422.000000
1225932.000000    5792294.500000
1240087.000000    5658677.500000
443662.531250    5559635.000000
1562816.375000    5204749.000000
593443.000000    5833657.500000
452340.125000    5245705.500000
260109.187500    5211360.000000
996933.500000    4824820.500000
867727.562500    5184876.000000
792048.500000    5801102.500000
379848.718750    5362588.000000
258064.046875    5872749.000000
303196.406250    4806702.500000
572986.937500    5669408.000000
418684.843750    5114755.000000
656027.687500    6458622.500000
-312337.187500    6031448.500000
-272321.625000    6175741.000000
-659943.187500    5787251.000000
-399503.843750    5775901.500000
-591323.562500    6150664.000000
-804473.562500    6417757.500000
-1440498.000000    5999404.500000
-1358616.125000    5702050.500000
-905469.062500    5948673.500000
-1973145.000000    6634683.000000
-1850010.375000    5829611.000000
-2225386.500000    5623997.000000
-1718415.250000    6054579.500000
-2388074.250000    5802488.500000
-2527072.250000    6244929.000000
-3069085.000000    5985553.000000
-3394899.500000    5781029.500000
-3214025.250000    5058256.500000
-3291960.750000    5380841.000000
-3596662.250000    5258664.500000
-3676594.750000    5311269.000000
-4023517.500000    4653297.500000
-4168012.500000    4685082.500000
-3649716.250000    4267080.500000
-4133670.750000    4804595.000000
-3887504.750000    4281265.000000
-4448504.000000    4633557.500000
-4773088.000000    3873264.750000
-4590249.500000    3854660.000000
-4032145.250000    3206489.500000
-4804502.000000    3935506.000000
-4492328.500000    3418098.750000
-4529679.000000    3027119.250000
-3453471.250000    3721063.500000
-5001830.500000    3337688.500000
-4754434.000000    3604962.000000
-4642424.000000    3435543.750000
-5284957.000000    3923990.250000
-5505016.000000    2846767.250000
-5341692.000000    2798165.250000
-5939012.500000    2643118.000000
-5541757.500000    2187537.750000
-5290971.000000    2260175.250000
-5707241.500000    2531304.250000
-5999542.000000    1494000.250000
-5542416.000000    1871044.375000
-5576010.500000    1443767.625000
-6076192.500000    1506007.000000
-5158312.500000    1095602.500000
-6212312.500000    1327665.625000
-5766391.000000    985834.187500
-5884451.500000    896662.687500
-6007960.500000    758771.312500
-5643752.500000    194914.875000
-6036949.000000    445930.687500
-6167669.500000    175693.828125
-6113614.000000    -164656.156250
-5604622.000000    -678055.562500
-5723675.000000    107649.695312
-6387631.000000    -1283409.500000
-5223808.000000    -819258.312500
-5767312.500000    -988845.500000
-5872677.000000    -647195.562500
-5747489.000000    -2104811.500000
-5362855.000000    -1326197.000000
-5285130.500000    -2127908.750000
-5099025.500000    -1739429.125000
-4947839.500000    -1742662.125000
-5762946.000000    -2022003.250000
-4956222.000000    -2794149.500000
-4930991.500000    -2721216.500000
-3973058.750000    -2636860.000000
-4726241.000000    -2453323.750000
-4203927.000000    -2800078.750000
-4471789.500000    -2885387.750000
-3745195.250000    -2874601.000000
-4199645.000000    -2995299.250000
-3788909.250000    -2659964.000000
-4120735.750000    -3849900.750000
-2574905.500000    -2935299.750000
-3347651.750000    -2790989.000000
-3473342.000000    -2606785.000000
-3458334.500000    -3060758.750000
-3596610.750000    -2746915.250000
-3317600.000000    -3437452.250000
-3347554.250000    -3131537.000000
-3297662.750000    -3291928.500000
-3206386.500000    -3367987.750000
-2870179.000000    -3713658.250000
-3129878.000000    -3484322.500000
-2392687.000000    -4130978.000000
-2924526.750000    -3652631.250000
-1735160.750000    -4245692.000000
-2223249.500000    -3129221.000000
-2022382.250000    -3501754.500000
-2072868.750000    -4054169.750000
-1151675.750000    -3377197.000000
-1900331.500000    -3435967.250000
-1530426.500000    -2673304.750000
-2133281.250000    -3206759.000000
-1935141.875000    -3098338.500000
-1856638.750000    -3412186.750000
-1704670.375000    -3110047.250000
-2073971.250000    -3097085.750000
-2117177.500000    -3400966.750000
-2187178.000000    -3588009.750000
-1725745.500000    -3324094.750000
-1923351.750000    -3977072.000000
-1952028.875000    -3575066.500000
-1679966.250000    -4597248.500000
-1648565.625000    -3373447.750000
-1342999.875000    -3956934.250000
-2041684.750000    -4136309.750000
-1085438.875000    -4567796.000000
-1139350.625000    -4679688.500000
-600570.625000    -3854370.000000
-876318.250000    -4502872.500000
-671018.312500    -4067072.250000
-137760.062500    -4149285.000000
-796686.312500    -3704363.750000
-422019.312500    -4172103.000000
-302592.968750    -3828861.000000
-675261.250000    -4097813.750000
-213697.656250    -3585672.000000
-872222.937500    -4181110.750000
-125290.640625    -3536567.250000
-494481.750000    -4381805.000000
-950359.562500    -3677601.500000
-325723.718750    -4989261.000000
-347480.156250    -3884905.000000
-37513.371094    -4229079.500000
-778763.562500    -4662897.000000
431527.500000    -4775282.000000
-206596.531250    -4738981.500000
8450.128906    -4848138.500000
603163.375000    -5155810.500000
1464769.375000    -4552768.000000
545561.937500    -4144936.000000
594440.750000    -4478119.500000
541631.250000    -4936070.500000
1574894.250000    -4327641.500000
73352.195312    -4362349.000000
1331662.875000    -4967994.500000
1267979.625000    -4995624.500000
1359749.500000    -4193308.750000
1247495.750000    -5087276.000000
1459175.875000    -4517397.000000
1807335.875000    -5009141.500000
1590882.250000    -4289748.000000
1739157.375000    -5180587.000000
2054882.125000    -5054833.500000
2792609.000000    -4747355.500000
2173366.250000    -4377280.500000
2946780.000000    -4600918.000000
2203516.250000    -4233373.000000
2780797.750000    -4450291.000000
2219315.500000    -4499141.000000
2977634.000000    -4671926.500000
2947476.000000    -4639183.000000
3442185.250000    -4154702.500000
3042441.250000    -4314346.500000
3350064.500000    -4086402.000000
3050938.250000    -4648844.000000
3768676.750000    -3978686.250000
3356522.500000    -4432940.000000
3801085.000000    -3985466.250000
3434679.250000    -4665166.000000
4313601.500000    -4340971.500000
4517704.000000    -4746977.000000
4651022.500000    -3796049.750000
5188774.000000    -4400917.500000
5281496.000000    -3468399.250000
5579602.500000    -3249995.500000
4908168.000000    -2717408.750000
5051181.000000    -3272303.500000
5164122.000000    -3259377.750000
6111424.500000    -2532951.750000
5081732.500000    -2292135.000000
5541007.500000    -2272269.250000
4854340.000000    -2373383.500000
5549173.000000    -2405787.750000
5280026.500000    -2360469.750000
5789261.500000    -2200025.000000
5591926.000000    -2240857.250000
5801712.000000    -1872050.500000
6115370.000000    -2230232.750000
6550296.000000    -1121464.000000
5945121.500000    -1466802.125000
5998547.000000    -741971.937500
6369260.500000    -1542785.750000
6204000.500000    -64794.742188
6358594.500000    -561442.687500
5760384.000000    -109778.742188
6463413.000000    -394452.656250
5701448.500000    406546.406250
6095585.500000    17617.046875
5554758.000000    769859.000000
5651963.500000    398090.031250
5479038.500000    650147.187500
5682593.500000    591038.625000
5187655.500000    575663.312500
5668717.500000    1101272.375000
4659723.000000    966852.062500
5272953.500000    653883.750000
5102646.000000    698505.875000
5115219.000000    1094044.750000
5096074.500000    333205.062500
5439213.500000    1339097.000000
5024678.500000    948734.812500
4962160.000000    1492191.625000
5073458.500000    695540.875000
5278368.500000    1519728.125000
5025768.000000    1411232.250000
4800343.500000    1606989.375000
4818755.000000    1201981.625000
4897850.500000    1651240.250000
4869129.000000    1519188.750000
4086675.000000    1759868.750000
5005743.000000    1087478.875000
4491968.000000    1107804.375000
5161811.000000    1613123.750000
4443408.500000    1283409.375000
5120584.500000    1567214.625000
4556239.500000    1256023.500000
5456475.000000    1177825.500000
5128241.000000    1494046.875000
5742826.000000    1820808.000000
5244526.500000    1775896.375000
5529203.000000    2176866.500000
5270849.500000    2189138.500000
5360954.500000    2597065.750000
5346535.500000    1831764.875000
5522379.000000    2699051.750000
5518137.000000    2664273.250000
4656203.000000    2926489.750000
5692978.000000    2241852.500000
5358744.500000    3003587.000000
5521789.000000    2923048.250000
5298598.000000    2853301.000000
5836868.500000    3296578.750000
5419171.500000    3398607.750000
5536154.000000    3628325.000000
5537781.500000    3558969.750000
5952169.500000    4099157.500000
5052865.000000    4154650.500000
5581777.000000    4478337.500000
5200865.000000    4188969.750000
5557206.500000    5080540.000000
4805160.500000    4632407.500000
5116694.500000    5540400.500000
4667633.500000    4957244.500000
4519777.000000    5424332.000000
4508497.500000    4877059.500000
4334255.000000    5642534.500000
4467055.500000    5381414.000000
3992965.500000    5745894.000000
4281161.500000    5466255.000000
4056781.000000    5820711.500000
3972511.500000    5904221.500000
3509840.750000    6169426.500000
3616560.250000    5518437.000000
3687278.250000    6343125.500000
3719642.750000    6359394.500000
2532040.750000    6387818.000000
3507051.500000    6643729.000000
1977503.875000    6316353.000000
2744018.000000    6157301.500000
2496325.000000    5682075.000000
2520967.750000    6559940.500000
2554547.000000    5699832.500000
2542545.750000    6543461.000000
2354581.750000    6233606.000000
2213588.500000    6296996.000000
1780354.250000    6516307.500000
2124312.500000    6205156.000000
2109543.250000    5939419.500000
2243164.250000    6726900.000000
1957412.000000    6227177.000000
1633663.375000    6793393.000000
1954294.875000    6355737.000000
1410724.250000    6815929.000000
2013558.125000    6961058.500000
382962.968750    6811805.000000
1604654.125000    6754684.000000
573717.062500    6349072.500000
1366061.625000    6783333.000000
862893.187500    6265175.500000
1047656.312500    6733468.000000
915140.500000    6732554.500000
609595.875000    6793397.000000
481243.312500    6581213.000000
853362.000000    6354673.000000
707543.500000    6744451.000000
782173.875000    7199945.500000
115501.484375    6553282.000000
147930.421875    7240216.500000
151560.406250    5990760.000000
-71534.257812    6945148.000000
542452.687500    5751215.000000
410826.125000    6573103.500000
1170415.375000    6690717.000000
351416.625000    7207513.500000
717071.562500    7538387.000000
101404.351562    7204850.500000
144265.671875    7551283.500000
-199062.734375    6943047.000000
173010.312500    7925579.000000
-201968.906250    7346955.500000
64780.238281    7735824.000000
-537368.375000    7917265.500000
-393708.812500    8005623.000000
-673822.500000    7853809.500000
-284955.531250    8245930.500000
-1293530.625000    8007460.000000
-892784.875000    8712181.000000
-1317517.000000    8238708.000000
-1333700.875000    8484841.000000
-1065075.875000    8243104.000000
-2258597.500000    9302142.000000
-1767187.500000    8763324.000000
-2552557.000000    8480581.000000
-1906313.625000    9182886.000000
-3175368.750000    8818553.000000
-2511695.000000    8887244.000000
-3476610.250000    8936159.000000
-3421351.750000    9045211.000000
-4108351.000000    8959748.000000
-3707509.250000    8313668.500000
-4152970.500000    8585609.000000
-3757896.500000    8762618.000000
-4792160.500000    8767709.000000
-4541496.500000    8606003.000000
-4947841.500000    8590089.000000
-5152909.000000    8760817.000000
-5088893.000000    8207208.000000
-5861423.500000    8857587.000000
-5674840.500000    8054200.000000
-6325871.000000    8589014.000000
-6285809.500000    7946631.500000
-6627871.500000    8063076.000000
-6679895.000000    7973778.000000
-7324281.500000    7604521.000000
-7077013.000000    7358541.500000
-7274589.000000    7509237.500000
-7604364.500000    7201718.000000
-7867355.000000    7279855.000000
-7971038.000000    6627034.500000
-8244785.500000    6492287.500000
-7659117.500000    6471390.500000
-8519050.000000    6574135.500000
-8363386.500000    6538737.500000
-8934066.000000    5571190.000000
-8877122.000000    6362813.500000
-9127363.000000    5279781.500000
-9002699.000000    5565664.500000
-9125730.000000    4742042.000000
-9346936.000000    5457369.500000
-9278850.000000    4893462.000000
-9575197.000000    4966575.000000
-9789655.000000    4291884.500000
-10305891.000000    4538012.000000
-10368860.000000    3698278.000000
-10186191.000000    3588439.000000
-9877045.000000    2926590.000000
-10058802.000000    3213930.500000
-10065631.000000    3011825.000000
-10181593.000000    2384806.750000
-9870589.000000    2922772.250000
-10614014.000000    2178542.250000
-10384571.000000    -2278072.000000
-10265848.000000    -1462027.250000
-10446951.000000    -1807487.125000
-10406915.000000    -778630.562500
-10231357.000000    -952011.562500
-9984019.000000    -662883.625000
-9778563.000000    -762332.000000
-10018037.000000    -592384.062500
-9739514.000000    -459600.000000
-9914533.000000    -327561.812500
-10176831.000000    -342129.750000
-10134911.000000    173578.828125
-10537939.000000    362550.031250
-9485058.000000    956393.875000
-9644983.000000    863163.875000
-8955195.000000    350971.156250
-10404880.000000    952434.562500
-8996512.000000    871928.187500
-9939128.000000    902960.250000
-9638017.000000    953856.000000
-10177002.000000    1182916.750000
-9897438.000000    1525860.375000
-9982095.000000    2089861.375000
-9690016.000000    2259777.750000
-9781227.000000    2194676.500000
-9401731.000000    2529453.750000
-9636521.000000    2425519.000000
-9562696.000000    2977087.750000
-9157531.000000    3136998.500000
-9438358.000000    2782150.000000
-8867750.000000    3815779.500000
-9094794.000000    2802579.750000
-9004320.000000    3256386.500000
-9839453.000000    3167429.750000
-9215502.000000    4476487.000000
-9074513.000000    4412026.000000
-8220447.500000    4544586.500000
-8709652.000000    3773479.500000
-9077580.000000    4341331.500000
-8994295.000000    4976493.500000
-8407288.000000    4939979.500000
-8197648.500000    5481592.000000
-8065286.000000    4588510.500000
-8176021.500000    5439209.500000
-8457112.000000    5139324.000000
-8128335.500000    5875771.500000
-8081744.500000    5806961.000000
-7823335.500000    6223422.500000
-7355649.500000    5912440.500000
-7706832.500000    6584562.000000
-7259847.500000    5792501.500000
-7828125.500000    6884195.500000
-7291335.500000    6883602.000000
-6809196.500000    7317426.500000
-6468510.500000    6824451.000000
-6711090.500000    7100810.500000
-6367678.500000    7479806.500000
-6197221.000000    7346231.000000
-6047875.000000    7682407.000000
-5696841.000000    7400455.000000
-5771826.000000    7695027.500000
-5267386.000000    7399351.000000
-5331655.000000    7672158.500000
-5552105.000000    7511369.500000
-5424158.500000    8192570.000000
-4984075.500000    7784859.000000
-5393598.500000    8536365.000000
-4291768.000000    8861079.000000
-3841952.500000    8666389.000000
-3583726.250000    8219290.500000
-3729619.750000    7993593.000000
-4232703.000000    8088374.500000
-3368685.250000    8941053.000000
-3172059.500000    8299518.500000
-2836218.000000    8187674.000000
-3686577.000000    8390011.000000
-2957730.750000    8925984.000000
-2376970.500000    8932650.000000
-1976716.500000    8763071.000000
-2150642.500000    8409787.000000
-2007142.500000    8886661.000000
-1381631.875000    8604367.000000
-1247678.000000    8703273.000000
-859028.875000    8305160.000000
-469278.468750    8146411.500000
-847376.687500    8184880.000000
-209106.468750    7692263.500000
-703104.250000    7547007.000000
-612996.000000    7409762.500000
-201643.171875    7915443.000000
-247312.406250    7339887.500000
-207438.250000    7078744.000000
-423498.250000    7417745.500000
185888.125000    7182241.500000
-322800.843750    7075211.500000
-150670.796875    7090515.000000
-512720.906250    6841113.000000
-202699.875000    7560926.000000
96830.781250    7576440.500000
347607.406250    7472263.000000
196271.437500    7193000.000000
459978.593750    7584211.000000
436594.656250    7388412.500000
1152639.750000    7601264.000000
1262217.000000    7399682.000000
1625427.125000    6947502.000000
1243464.250000    6986394.000000
1511056.125000    6259333.000000
1259888.750000    7172992.000000
1924617.125000    6671780.500000
2127370.750000    6439889.000000
1504537.375000    5886663.000000
1645027.375000    6051078.500000
1755930.250000    6272522.500000
1984010.750000    5999741.500000
1987161.875000    5625336.500000
1046653.812500    5469134.500000
1368031.125000    6105327.000000
1731542.250000    6187984.000000
1891966.125000    5925425.500000
2048915.250000    6094769.000000
1565006.000000    5665759.000000
2049184.375000    5960512.500000
1900964.125000    5961307.000000
2415446.000000    5670741.500000
2079494.250000    6176516.000000
2619178.500000    5206049.500000
2125634.000000    5571644.000000
1948939.000000    5474115.500000
2721407.000000    5813379.000000
2514437.250000    5615191.000000
2403445.750000    4765129.500000
2105835.500000    5906398.500000
2661599.250000    5534378.500000
3009582.000000    5650025.500000
2882198.250000    5021239.000000
2612178.500000    4682094.000000
2640785.250000    5546937.500000
2616648.500000    4931622.500000
3290665.500000    5532029.000000
2534165.250000    4505104.000000
3204090.750000    5083038.500000
2379170.500000    4493455.500000
2416491.750000    4904718.500000
2832028.250000    5714447.500000
2707870.500000    4737222.000000
3105090.000000    5519868.000000
2509450.250000    4961389.000000
3222120.250000    5572205.000000
2980752.250000    5904007.000000
3836045.250000    5685902.000000
4434704.500000    5179375.000000
3566638.500000    4812218.500000
4450711.500000    5102714.000000
3733255.250000    5030640.000000
4541259.500000    4517764.500000
4460267.500000    4978342.000000
4598928.500000    4000908.750000
4462961.500000    3911005.750000
3545376.750000    3899539.750000
4135576.000000    4212487.500000
4262276.000000    4672574.500000
4404357.500000    3515494.750000
3861522.750000    4101242.250000
3706808.000000    4078404.750000
3983737.000000    4457498.500000
4443305.000000    4638266.500000
4736489.000000    4382344.500000
4736615.000000    4572457.500000
4947811.500000    4041851.000000
5057867.500000    4098514.000000
5136730.500000    3755962.000000
5185897.000000    3756402.750000
5261604.500000    3757618.500000
5242704.000000    3597057.000000
5425340.500000    3524283.000000
5375995.500000    3088815.750000
5491746.500000    3455185.250000
5280579.500000    2949481.500000
5313373.500000    3338686.000000
5710724.000000    3121705.750000
5731742.500000    2924016.250000
5803506.000000    3094044.250000
5934826.500000    2258390.250000
5618158.500000    2708950.750000
5567652.000000    2374876.500000
5921875.000000    2805025.750000
6241876.500000    2230640.500000
5797749.000000    2211600.750000
6291418.500000    1989110.250000
5890306.500000    1750905.375000
6266128.000000    1589404.125000
5750996.000000    1619994.750000
6065190.000000    1615842.750000
6039837.000000    1312910.625000
5691578.000000    1335184.875000
6244883.500000    1308236.125000
5786736.000000    1030399.375000
6016346.000000    1166428.125000
6071953.500000    901815.562500
6171160.500000    778848.937500
5828448.000000    97688.742188
5335037.000000    648437.125000
5697167.000000    627516.375000
5610403.000000    719536.062500
5741076.000000    318748.468750
5284528.000000    432236.062500
5699947.500000    748402.562500
5684556.000000    537652.250000
5985929.000000    373482.187500
5647862.000000    242366.296875
5887418.000000    219973.156250
5856505.000000    -56225.914062
5700515.000000    -60091.046875
5635637.500000    -177072.390625
5641729.500000    -443391.812500
5205312.500000    46513.074219
5836845.000000    -28809.417969
5507160.500000    -62406.195312
5895396.500000    -12125.320312
5962369.000000    -584357.875000
5670705.000000    -628474.062500
5792957.500000    -574098.625000
5793721.500000    -481767.812500
5771412.000000    -813343.437500
5532482.500000    -706079.062500
5741035.500000    -881862.875000
5879390.500000    -1129799.875000
5607998.500000    -1039780.187500
5293687.000000    -1131186.750000
5446988.000000    -692908.875000
5613310.500000    -1222753.000000
5485161.500000    -628685.375000
5875405.500000    -1074246.125000
5786980.500000    -1421314.625000
5584226.500000    -770412.375000
5937880.000000    -984060.937500
6433263.000000    -1018186.562500
5721320.000000    -1953804.875000
6205638.000000    -1197856.375000
6213401.000000    -1600574.875000
6431371.000000    -1767243.625000
6117722.000000    -1633442.625000
6328777.500000    -1830116.125000
